Month,Year,Region,Dengue_Cases,Dengue_Deaths,MonthNum,Date,YearMonth,Lag1_Cases,Lag2_Cases,Lag3_Cases,Month_Sin,Month_Cos,MA3_Cases,MA6_Cases,MA12_Cases,EWMA3_Cases,MoM_Growth,YoY_Growth,Outbreak,Outbreak_Level,Risk_Score,Risk_Level
December,2018,Region IV-A,3137,5,12,2018-12-01,2018-12,3575.0,3914.0,4697.0,-2.4492935982947064e-16,1.0,3542.0,3645.3333333333335,2534.1666666666665,3421.9936587447446,-0.12251748251748251,0.10926449787835923,0,0,5.8592644978783595,中
January,2019,Region IV-A,2157,6,1,2019-01-01,2019-01,3137.0,3575.0,3914.0,0.49999999999999994,0.8660254037844387,2956.3333333333335,3539.3333333333335,2509.1666666666665,2789.4968293677703,-0.3124003825310806,-0.12210012210012211,0,0,6.225480947161671,高
February,2019,Region IV-A,3252,14,2,2019-02-01,2019-02,2157.0,3137.0,3575.0,0.8660254037844386,0.5000000000000001,2848.6666666666665,3455.3333333333335,2615.5833333333335,3020.7484146847264,0.5076495132127956,0.6465822784810127,0,1,7.9287508445321375,高
March,2019,Region IV-A,2252,13,3,2019-03-01,2019-03,3252.0,2157.0,3137.0,1.0,6.123233995736766e-17,2553.6666666666665,3047.8333333333335,2678.75,2636.374207341664,-0.30750307503075036,0.5073627844712183,0,0,7.757362784471218,高
April,2019,Region IV-A,892,3,4,2019-04-01,2019-04,2252.0,3252.0,2157.0,0.8660254037844387,-0.4999999999999998,2132.0,2544.1666666666665,2674.25,1764.1871036700388,-0.6039076376554173,-0.05708245243128962,0,0,7.524519052838329,高
May,2019,Region IV-A,909,9,5,2019-05-01,2019-05,892.0,2252.0,3252.0,0.49999999999999994,-0.8660254037844387,1351.0,2099.8333333333335,2693.75,1336.593551834825,0.01905829596412567,0.3466666666666667,0,0,7.890244015469121,高
June,2019,Region IV-A,2531,8,6,2019-06-01,2019-06,909.0,892.0,2252.0,1.2246467991473532e-16,-1.0,1444.0,1998.8333333333333,2822.0833333333335,1933.7967759175483,1.7843784378437846,1.5539858728557014,0,0,9.25,极高
July,2019,Region IV-A,6365,21,7,2019-07-01,2019-07,2531.0,909.0,892.0,-0.4999999999999997,-0.8660254037844388,3268.3333333333335,2700.1666666666665,3119.75,4149.398387959026,1.5148162781509287,1.2789115646258504,0,2,8.774519052838329,极高
August,2019,Region IV-A,15047,39,8,2019-08-01,2019-08,6365.0,2531.0,909.0,-0.8660254037844385,-0.5000000000000004,7981.0,4666.0,4060.6666666666665,9598.199193979823,1.3640219952867243,3.0061235356762515,1,3,8.225480947161671,极高
September,2019,Region IV-A,21658,48,9,2019-09-01,2019-09,15047.0,6365.0,2531.0,-1.0,-1.8369701987210297e-16,14356.666666666666,7900.333333333333,5474.083333333333,15628.099596990083,0.4393566823951618,3.6110283159463483,1,4,7.189356682395162,高
October,2019,Region IV-A,10365,37,10,2019-10-01,2019-10,21658.0,15047.0,6365.0,-0.8660254037844386,0.5000000000000001,15690.0,9479.166666666666,6011.666666666667,12996.549798495005,-0.5214239541970634,1.6481859989780276,1,3,6.475480947161671,高
November,2019,Region IV-A,5899,23,11,2019-11-01,2019-11,10365.0,21658.0,15047.0,-0.5000000000000004,0.8660254037844384,12640.666666666666,10310.833333333334,6205.333333333333,9447.774899247477,-0.43087313072841293,0.65006993006993,0,2,6.125550877231601,高
December,2019,Region IV-A,4868,21,12,2019-12-01,2019-12,5899.0,10365.0,21658.0,-2.4492935982947064e-16,1.0,7044.0,10700.333333333334,6349.583333333333,7157.88744962373,-0.1747753856585862,0.5518010838380618,0,2,6.301801083838062,高
January,2016,Region IV-B,203,1,1,2016-01-01,2016-01,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,203.0,203.0,203.0,203.0,0.0,0.0,0,0,1.9021476138283377,极低
February,2016,Region IV-B,219,0,2,2016-02-01,2016-02,203.0,0.0,0.0,0.8660254037844386,0.5000000000000001,211.0,211.0,211.0,213.66666666666666,0.07881773399014769,0.0,0,0,3.77467012016181,低
March,2016,Region IV-B,211,1,3,2016-03-01,2016-03,219.0,203.0,0.0,1.0,6.123233995736766e-17,211.0,211.0,211.0,212.14285714285714,-0.0365296803652968,0.0,0,0,4.267333333333333,中
April,2016,Region IV-B,181,2,4,2016-04-01,2016-04,211.0,219.0,203.0,0.8660254037844387,-0.4999999999999998,203.66666666666666,203.5,203.5,195.53333333333333,-0.14218009478672988,0.0,0,0,4.4694079417272174,中
May,2016,Region IV-B,203,5,5,2016-05-01,2016-05,181.0,211.0,219.0,0.49999999999999994,-0.8660254037844387,198.33333333333334,203.4,203.4,199.38709677419354,0.12154696132596676,0.0,0,0,4.3931771252754075,中
June,2016,Region IV-B,263,0,6,2016-06-01,2016-06,203.0,181.0,211.0,1.2246467991473532e-16,-1.0,215.66666666666666,213.33333333333334,213.33333333333334,231.6984126984127,0.29556650246305427,0.0,0,0,4.482455391351944,中
July,2016,Region IV-B,735,2,7,2016-07-01,2016-07,263.0,203.0,181.0,-0.4999999999999997,-0.8660254037844388,400.3333333333333,302.0,287.85714285714283,485.3307086614173,1.79467680608365,0.0,0,1,5.686963497282774,中
August,2016,Region IV-B,778,3,8,2016-08-01,2016-08,735.0,263.0,203.0,-0.8660254037844385,-0.5000000000000004,592.0,395.1666666666667,349.125,632.2392156862745,0.05850340136054433,0.0,0,1,6.2573176818555485,高
September,2016,Region IV-B,469,2,9,2016-09-01,2016-09,778.0,735.0,263.0,-1.0,-1.8369701987210297e-16,660.6666666666666,438.1666666666667,362.44444444444446,550.4598825831703,-0.397172236503856,0.0,0,0,5.75,中
October,2016,Region IV-B,388,1,10,2016-10-01,2016-10,469.0,778.0,735.0,-0.8660254037844386,0.5000000000000001,545.0,472.6666666666667,365.0,469.1505376344086,-0.1727078891257996,0.0,0,0,5.1061476138283375,中
November,2016,Region IV-B,214,1,11,2016-11-01,2016-11,388.0,469.0,778.0,-0.5000000000000004,0.8660254037844384,357.0,474.5,351.27272727272725,341.5129457743039,-0.44845360824742264,0.0,0,0,3.993480947161671,低
December,2016,Region IV-B,135,0,12,2016-12-01,2016-12,214.0,388.0,469.0,-2.4492935982947064e-16,1.0,245.66666666666666,453.1666666666667,333.25,238.23125763125762,-0.3691588785046729,0.0,0,0,2.852888888888889,低
January,2017,Region IV-B,243,0,1,2017-01-01,2017-01,135.0,214.0,388.0,0.49999999999999994,0.8660254037844387,197.33333333333334,371.1666666666667,336.5833333333333,240.61591991209863,0.8,0.19704433497536944,0,0,3.690303059914818,低
February,2017,Region IV-B,255,0,2,2017-02-01,2017-02,243.0,135.0,214.0,0.8660254037844386,0.5000000000000001,211.0,284.0,339.5833333333333,247.80839895013122,0.04938271604938271,0.1643835616438356,0,0,4.149618663864881,中
March,2017,Region IV-B,147,0,3,2017-03-01,2017-03,255.0,243.0,135.0,1.0,6.123233995736766e-17,215.0,230.33333333333334,334.25,197.4026612140263,-0.42352941176470593,-0.3033175355450237,0,0,4.496666666666666,中
April,2017,Region IV-B,69,1,4,2017-04-01,2017-04,147.0,255.0,243.0,0.8660254037844387,-0.4999999999999998,157.0,177.16666666666666,324.9166666666667,133.20035095750362,-0.5306122448979591,-0.6187845303867403,0,0,3.929852386171662,低
May,2017,Region IV-B,94,0,5,2017-05-01,2017-05,69.0,147.0,255.0,0.49999999999999994,-0.8660254037844387,103.33333333333333,157.16666666666666,315.8333333333333,113.60002594013932,0.3623188405797102,-0.5369458128078818,0,0,3.6452823378624837,低
June,2017,Region IV-B,232,0,6,2017-06-01,2017-06,94.0,69.0,147.0,1.2246467991473532e-16,-1.0,131.66666666666666,173.33333333333334,313.25,172.8002388009598,1.4680851063829787,-0.11787072243346008,0,0,4.252888888888889,中
July,2017,Region IV-B,393,1,7,2017-07-01,2017-07,232.0,94.0,69.0,-0.4999999999999997,-0.8660254037844388,239.66666666666666,198.33333333333334,284.75,282.9003293997372,0.6939655172413792,-0.4653061224489796,0,0,4.659373458968597,中
August,2017,Region IV-B,412,1,8,2017-08-01,2017-08,393.0,232.0,94.0,-0.8660254037844385,-0.5000000000000004,345.6666666666667,224.5,254.25,347.45022625944733,0.04834605597964381,-0.4704370179948586,0,0,4.784049225363537,中
September,2017,Region IV-B,286,2,9,2017-09-01,2017-09,412.0,393.0,232.0,-1.0,-1.8369701987210297e-16,363.6666666666667,247.66666666666666,239.0,316.72509847884106,-0.3058252427184466,-0.3901918976545842,0,0,4.434222222222223,中
October,2017,Region IV-B,247,5,10,2017-10-01,2017-10,286.0,412.0,393.0,-0.8660254037844386,0.5000000000000001,315.0,277.3333333333333,227.25,281.8625409275391,-0.13636363636363635,-0.36340206185567014,0,0,3.241480947161671,低
November,2017,Region IV-B,203,1,11,2017-11-01,2017-11,247.0,286.0,412.0,-0.5000000000000004,0.8660254037844384,245.33333333333334,295.5,226.33333333333334,242.43126576319526,-0.17813765182186236,-0.051401869158878455,0,0,2.775258724939449,低
December,2017,Region IV-B,189,1,12,2017-12-01,2017-12,203.0,247.0,286.0,-2.4492935982947064e-16,1.0,213.0,288.3333333333333,230.83333333333334,215.71563128922173,-0.06896551724137934,0.3999999999999999,0,0,3.078,低
January,2018,Region IV-B,214,1,1,2018-01-01,2018-01,189.0,203.0,247.0,0.49999999999999994,0.8660254037844387,202.0,258.5,228.41666666666666,214.85781561904597,0.13227513227513232,-0.11934156378600824,0,0,3.1650894127701363,低
February,2018,Region IV-B,277,2,2,2018-02-01,2018-02,214.0,189.0,203.0,0.8660254037844386,0.5000000000000001,226.66666666666666,236.0,230.25,245.92890827251833,0.29439252336448596,0.08627450980392148,0,0,4.194741641562292,中
March,2018,Region IV-B,203,2,3,2018-03-01,2018-03,277.0,214.0,189.0,1.0,6.123233995736766e-17,231.33333333333334,222.16666666666666,234.91666666666666,224.46445397633653,-0.26714801444043323,0.38095238095238093,0,0,5.064063492063493,中
April,2018,Region IV-B,198,2,4,2018-04-01,2018-04,203.0,277.0,214.0,0.8660254037844387,-0.4999999999999998,226.0,214.0,245.66666666666666,211.23222693887436,-0.024630541871921152,1.8695652173913042,0,0,5.495852386171663,中
May,2018,Region IV-B,238,1,5,2018-05-01,2018-05,198.0,203.0,277.0,0.49999999999999994,-0.8660254037844387,213.0,219.83333333333334,257.6666666666667,224.61611349436663,0.202020202020202,1.5319148936170213,0,0,5.624539254858531,中
June,2018,Region IV-B,471,2,6,2018-06-01,2018-06,238.0,198.0,203.0,1.2246467991473532e-16,-1.0,302.3333333333333,266.8333333333333,277.5833333333333,347.80805686191474,0.9789915966386555,1.0301724137931036,0,0,6.664769374416434,高
July,2018,Region IV-B,1650,6,7,2018-07-01,2018-07,471.0,238.0,198.0,-0.4999999999999997,-0.8660254037844388,786.3333333333334,506.1666666666667,382.3333333333333,998.9040287341476,2.5031847133757963,3.198473282442748,1,3,8.60051905283833,极高
August,2018,Region IV-B,1489,17,8,2018-08-01,2018-08,1650.0,471.0,238.0,-0.8660254037844385,-0.5000000000000004,1203.3333333333333,708.1666666666666,472.0833333333333,1243.9520144241285,-0.09757575757575754,2.6140776699029127,0,2,7.225480947161671,高
September,2018,Region IV-B,1582,12,9,2018-09-01,2018-09,1489.0,1650.0,471.0,-1.0,-1.8369701987210297e-16,1573.6666666666667,938.0,580.0833333333334,1412.9760072317413,0.06245802552048363,4.531468531468532,0,2,6.812458025520484,高
October,2018,Region IV-B,637,3,10,2018-10-01,2018-10,1582.0,1489.0,1650.0,-0.8660254037844386,0.5000000000000001,1236.0,1011.1666666666666,612.5833333333334,1024.9880035932867,-0.5973451327433628,1.5789473684210527,0,1,6.475480947161671,高
November,2018,Region IV-B,470,1,11,2018-11-01,2018-11,637.0,1582.0,1489.0,-0.5000000000000004,0.8660254037844384,896.3333333333334,1049.8333333333333,634.8333333333334,747.4940017885672,-0.26216640502354793,1.3152709359605912,0,0,6.475480947161671,高
December,2018,Region IV-B,590,2,12,2018-12-01,2018-12,470.0,637.0,1582.0,-2.4492935982947064e-16,1.0,565.6666666666666,1069.6666666666667,668.25,668.7470008931377,0.25531914893617014,2.121693121693122,0,0,6.710874704491725,高
January,2019,Region IV-B,435,3,1,2019-01-01,2019-01,590.0,470.0,637.0,0.49999999999999994,0.8660254037844387,498.3333333333333,867.1666666666666,686.6666666666666,551.8735004457185,-0.2627118644067796,1.032710280373832,0,0,6.886592058272782,高
February,2019,Region IV-B,710,2,2,2019-02-01,2019-02,435.0,590.0,470.0,0.8660254037844386,0.5000000000000001,578.3333333333334,737.3333333333334,722.75,630.9367502231469,0.632183908045977,1.5631768953068592,0,1,7.944480738662085,高
March,2019,Region IV-B,799,2,3,2019-03-01,2019-03,710.0,435.0,590.0,1.0,6.123233995736766e-17,648.0,606.8333333333334,772.4166666666666,714.9683751117262,0.1253521126760564,2.935960591133005,0,1,8.375352112676056,极高
April,2019,Region IV-B,364,2,4,2019-04-01,2019-04,799.0,710.0,435.0,0.8660254037844387,-0.4999999999999998,624.3333333333334,561.3333333333334,786.25,539.4841875557036,-0.5444305381727159,0.8383838383838385,0,0,8.362902891222168,极高
May,2019,Region IV-B,248,0,5,2019-05-01,2019-05,364.0,799.0,710.0,0.49999999999999994,-0.8660254037844387,470.3333333333333,524.3333333333334,787.0833333333334,393.7420937777855,-0.31868131868131866,0.04201680672268915,0,0,6.318313637338795,高
June,2019,Region IV-B,941,1,6,2019-06-01,2019-06,248.0,364.0,799.0,1.2246467991473532e-16,-1.0,517.6666666666666,582.8333333333334,826.25,667.371046888955,2.7943548387096775,0.9978768577494692,0,1,7.461432413305025,高
July,2019,Region IV-B,1628,2,7,2019-07-01,2019-07,941.0,248.0,364.0,-0.4999999999999997,-0.8660254037844388,939.0,781.6666666666666,824.4166666666666,1147.685523444532,0.7300743889479278,-0.013333333333333308,0,2,7.504593441786257,高
August,2019,Region IV-B,2125,4,8,2019-08-01,2019-08,1628.0,941.0,248.0,-0.8660254037844385,-0.5000000000000004,1564.6666666666667,1017.5,877.4166666666666,1636.3427617222937,0.3052825552825553,0.4271323035594359,1,4,6.957895806003662,高
September,2019,Region IV-B,1995,4,9,2019-09-01,2019-09,2125.0,1628.0,941.0,-1.0,-1.8369701987210297e-16,1916.0,1216.8333333333333,911.8333333333334,1815.6713808611519,-0.06117647058823528,0.26106194690265494,1,3,6.011061946902655,高
October,2019,Region IV-B,710,4,10,2019-10-01,2019-10,1995.0,2125.0,1628.0,-0.8660254037844386,0.5000000000000001,1610.0,1274.5,917.9166666666666,1262.835690430568,-0.6441102756892231,0.11459968602825743,0,1,5.590080633189928,中
November,2019,Region IV-B,616,2,11,2019-11-01,2019-11,710.0,1995.0,2125.0,-0.5000000000000004,0.8660254037844384,1107.0,1335.8333333333333,930.0833333333334,939.4178452152818,-0.13239436619718314,0.3106382978723403,0,0,5.786119245034011,中
December,2019,Region IV-B,413,0,12,2019-12-01,2019-12,616.0,710.0,1995.0,-2.4492935982947064e-16,1.0,579.6666666666666,1247.8333333333333,915.3333333333334,676.2089226076399,-0.3295454545454546,-0.30000000000000004,0,0,5.682222222222222,中
January,2016,Region IX,596,2,1,2016-01-01,2016-01,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,596.0,596.0,596.0,596.0,0.0,0.0,0,0,3.212147613828338,低
February,2016,Region IX,432,2,2,2016-02-01,2016-02,596.0,0.0,0.0,0.8660254037844386,0.5000000000000001,514.0,514.0,514.0,486.6666666666667,-0.2751677852348994,0.0,0,0,6.487852386171662,高
March,2016,Region IX,414,1,3,2016-03-01,2016-03,432.0,596.0,0.0,1.0,6.123233995736766e-17,480.6666666666667,480.6666666666667,480.6666666666667,445.14285714285717,-0.04166666666666663,0.0,0,0,6.444222222222223,高
April,2016,Region IX,286,1,4,2016-04-01,2016-04,414.0,432.0,596.0,0.8660254037844387,-0.4999999999999998,377.3333333333333,432.0,432.0,360.26666666666665,-0.3091787439613527,0.0,0,0,6.266296830616106,高
May,2016,Region IX,451,3,5,2016-05-01,2016-05,286.0,414.0,432.0,0.49999999999999994,-0.8660254037844387,383.6666666666667,435.8,435.8,407.0967741935484,0.5769230769230769,0.0,0,0,6.096331018650295,高
June,2016,Region IX,641,5,6,2016-06-01,2016-06,451.0,286.0,414.0,1.2246467991473532e-16,-1.0,459.3333333333333,470.0,470.0,525.9047619047619,0.4212860310421287,0.0,0,0,6.908397142153239,高
July,2016,Region IX,1025,4,7,2016-07-01,2016-07,641.0,451.0,286.0,-0.4999999999999997,-0.8660254037844388,705.6666666666666,541.5,549.2857142857143,777.4173228346457,0.5990639625585024,0.0,0,1,7.373583015396831,高
August,2016,Region IX,1016,4,8,2016-08-01,2016-08,1025.0,641.0,451.0,-0.8660254037844385,-0.5000000000000004,894.0,638.8333333333334,607.625,897.1764705882352,-0.008780487804878057,0.0,0,1,6.225480947161671,高
September,2016,Region IX,693,4,9,2016-09-01,2016-09,1016.0,1025.0,641.0,-1.0,-1.8369701987210297e-16,911.3333333333334,685.3333333333334,617.1111111111111,794.8884540117417,-0.31791338582677164,0.0,0,0,5.75,中
October,2016,Region IX,690,5,10,2016-10-01,2016-10,693.0,1016.0,1025.0,-0.8660254037844386,0.5000000000000001,799.6666666666666,752.6666666666666,624.4,742.3929618768328,-0.0043290043290042934,0.0,0,0,5.475480947161671,中
November,2016,Region IX,520,6,11,2016-11-01,2016-11,690.0,693.0,1016.0,-0.5000000000000004,0.8660254037844384,634.3333333333334,764.1666666666666,614.9090909090909,631.14215925745,-0.24637681159420288,0.0,0,0,5.475480947161671,中
December,2016,Region IX,451,4,12,2016-12-01,2016-12,520.0,690.0,693.0,-2.4492935982947064e-16,1.0,553.6666666666666,732.5,601.25,541.0490842490842,-0.13269230769230766,0.0,0,0,5.595555555555555,中
January,2017,Region IX,527,4,1,2017-01-01,2017-01,451.0,520.0,690.0,0.49999999999999994,0.8660254037844387,499.3333333333333,649.5,595.5,534.0236845318032,0.1685144124168514,-0.11577181208053688,0,0,5.764439804022967,中
February,2017,Region IX,404,2,2,2017-02-01,2017-02,527.0,451.0,520.0,0.8660254037844386,0.5000000000000001,460.6666666666667,547.5,593.1666666666666,469.00787401574803,-0.2333965844402277,-0.06481481481481477,0,0,6.310074608393885,高
March,2017,Region IX,261,1,3,2017-03-01,2017-03,404.0,527.0,451.0,1.0,6.123233995736766e-17,397.3333333333333,475.5,580.4166666666666,365.0007629627369,-0.35396039603960394,-0.3695652173913043,0,0,5.998444444444445,中
April,2017,Region IX,291,0,4,2017-04-01,2017-04,261.0,404.0,527.0,0.8660254037844387,-0.4999999999999998,318.6666666666667,409.0,580.8333333333334,327.9998168917372,0.11494252873563227,0.0174825174825175,0,0,5.285166321278701,中
May,2017,Region IX,293,1,5,2017-05-01,2017-05,291.0,261.0,404.0,0.49999999999999994,-0.8660254037844387,281.6666666666667,371.1666666666667,567.6666666666666,310.4997749311442,0.0068728522336769515,-0.35033259423503327,0,0,5.216280793960895,中
June,2017,Region IX,521,5,6,2017-06-01,2017-06,293.0,291.0,261.0,1.2246467991473532e-16,-1.0,368.3333333333333,382.8333333333333,557.6666666666666,415.7502889644202,0.7781569965870307,-0.18720748829953193,0,0,6.013934774364809,高
July,2017,Region IX,882,5,7,2017-07-01,2017-07,521.0,293.0,291.0,-0.4999999999999997,-0.8660254037844388,565.3333333333334,442.0,545.75,648.8755891334326,0.692898272552783,-0.13951219512195123,0,1,7.351861769835557,高
August,2017,Region IX,468,0,8,2017-08-01,2017-08,882.0,521.0,293.0,-0.8660254037844385,-0.5000000000000004,623.6666666666666,452.6666666666667,500.0833333333333,558.4377083184322,-0.4693877551020408,-0.5393700787401574,0,0,6.225480947161671,高
September,2017,Region IX,115,116,9,2017-09-01,2017-09,468.0,882.0,521.0,-1.0,-1.8369701987210297e-16,488.3333333333333,428.3333333333333,451.9166666666667,336.71874843537734,-0.7542735042735043,-0.834054834054834,0,0,5.185777777777778,中
October,2017,Region IX,108,176,10,2017-10-01,2017-10,115.0,468.0,882.0,-0.8660254037844386,0.5000000000000001,230.33333333333334,397.8333333333333,403.4166666666667,222.35934695228266,-0.060869565217391286,-0.8434782608695652,0,0,1.9332587249394488,极低
November,2017,Region IX,196,2,11,2017-11-01,2017-11,108.0,115.0,468.0,-0.5000000000000004,0.8660254037844384,139.66666666666666,381.6666666666667,376.4166666666667,209.17967190500164,0.8148148148148149,-0.6230769230769231,0,0,2.403851317532041,低
December,2017,Region IX,208,1,12,2017-12-01,2017-12,196.0,108.0,115.0,-2.4492935982947064e-16,1.0,170.66666666666666,329.5,356.1666666666667,208.58983591734386,0.061224489795918435,-0.5388026607538803,0,0,2.556113378684807,低
